epoch,lambda,gate_r,gate_g,gate_b,train_total,train_l1,train_ssim,train_color,train_attn,train_gate,train_smooth_enh,train_psnr,val_total,val_l1,val_ssim,val_color,val_attn,val_gate,val_smooth_enh,val_psnr
77,1.2004663944244385,1.1752574443817139,1.1771045923233032,1.173449993133545,0.651486894419027,0.3126865490231403,0.750028905480407,0.30373277151307393,1.1383814645368,0.17498575549486073,0.003046272124900201,8.971792696060733,0.509266155064106,0.24342920638620855,0.5794522643089295,0.2433841121941805,1.1468882501125335,0.175270676612854,0.002968310748692602,12.398180681050603
78,1.2020518779754639,1.175796389579773,1.177645206451416,1.173999309539795,0.6517799420412197,0.3134528492079225,0.7486275330532429,0.30462541621784833,1.1396147095879843,0.17554178712672966,0.003040325538211957,8.968172557663978,0.5090280504524708,0.24330523058772088,0.5791705965995788,0.24325993537902832,1.1474352407455444,0.17581364512443542,0.0029711507773026824,12.403994684316247
79,1.2035566568374634,1.176306962966919,1.1781561374664307,1.1745152473449707,0.650705999413202,0.31276057487310366,0.7477696933025537,0.30415985525347466,1.1392043828964233,0.17606265652318334,0.0030611198920713263,8.967427823560547,0.5088024061918258,0.24318765945732593,0.5789039373397827,0.2431421709805727,1.1479515266418456,0.17632612586021423,0.0029738451389130205,12.409512990525796
80,1.2049800157546997,1.1767871379852295,1.1786376237869263,1.1749993562698364,0.6509710993877676,0.31303452821665034,0.7477706247983977,0.3039887949477795,1.139734099077624,0.17656647171391998,0.003027056707989771,8.967938111620958,0.5085892507433891,0.24307654857635497,0.578652309179306,0.2430308774113655,1.1484370446205139,0.17680804431438446,0.002976392125710845,12.414732264384227
81,1.2063851356506348,1.1772642135620117,1.1791144609451294,1.1754798889160156,0.6518616087214891,0.3135767407542051,0.7484217785125555,0.3048976283780364,1.1406953057577445,0.1770468484177146,0.003048549698622421,8.936471255411083,0.5083786141872406,0.24296665750443935,0.5784038084745408,0.242920803129673,1.1489187824726104,0.17728619277477264,0.0029789108270779252,12.419898370545752
82,1.2076606750488281,1.1776893138885498,1.179542064666748,1.175910472869873,0.6527815773043522,0.3133204414747482,0.7513706677181776,0.30475812093463056,1.141484234222146,0.17749310440795366,0.0030192472514436516,8.97635760120295,0.5081880915164948,0.24286722019314766,0.5781792521476745,0.24282119639217853,1.1493497610092163,0.17771396040916443,0.0029811902937944977,12.424576580331784
83,1.2089186906814575,1.1781153678894043,1.1799647808074951,1.1763348579406738,0.6509071068708286,0.3128205296951671,0.7480426139609758,0.3040783504067465,1.1415452028429784,0.1779292421632035,0.0031092677476577636,9.003267942167463,0.5079999344050884,0.24276895232498646,0.5779576820135116,0.24272276453673838,1.1497773456573486,0.1781383454799652,0.002983443058328703,12.42920282328355
84,1.2100950479507446,1.1785093545913696,1.1803590059280396,1.176728367805481,0.6510719767836637,0.31195890539607335,0.7507549870845883,0.30321326072132865,1.1428225192912789,0.17833205572394437,0.0030514384419549,9.009255370553989,0.5078243175148964,0.24267718739807606,0.5777510070800781,0.24263084441423416,1.1501742315292358,0.17853224277496338,0.0029855475702788683,12.43352583910382
85,1.2112170457839966,1.1788859367370605,1.1807340383529663,1.1771026849746704,0.650569099673005,0.3119904095696848,0.7493819732998692,0.3034250895644343,1.1425249465676242,0.17872152096310326,0.0030542147646354903,9.012334130131231,0.507656841725111,0.24258965022861959,0.5775540804862976,0.24254315361380577,1.1505523931980133,0.17890755832195282,0.002987555208383128,12.4376523453189
86,1.2123057842254639,1.179253101348877,1.1810985803604126,1.177467942237854,0.6517077816087146,0.31358639999877574,0.7479455637377362,0.30490528861450594,1.1421929902808612,0.17909203227176224,0.0030714090464116876,8.954697318200202,0.5074942129850387,0.2425045809149742,0.5773629492521286,0.24245794296264647,1.1509208226203917,0.17927321791648865,0.0029895057319663464,12.441664928193784
87,1.2133188247680664,1.179589867591858,1.1814357042312622,1.177808403968811,0.651120476944502,0.3126379598018735,0.7490474075772041,0.3036566541291947,1.1440612840098003,0.1794392799222192,0.0030396873507713682,8.971914962487215,0.5073431101441384,0.24242551542818547,0.577185480594635,0.24237874135375023,1.1512615168094635,0.17961132526397705,0.0029913178959395737,12.445396400467034
88,1.2142783403396606,1.1799108982086182,1.1817553043365479,1.1781270503997803,0.6505355294360671,0.31191735766654793,0.7494951902433883,0.30310551389012225,1.1436799307202183,0.17976706596307976,0.0030818312797088955,9.001328716798772,0.5072000505030155,0.24235063076019286,0.5770175713300705,0.24230372801423072,1.1515837383270264,0.17993108928203583,0.0029930355073884128,12.44893262969123
89,1.2151983976364136,1.1802197694778442,1.1820610761642456,1.1784347295761108,0.6496569982101751,0.31223763456178266,0.746494474799134,0.30311023686514343,1.1437213795129644,0.18008374440115552,0.0030784402177993987,8.97161300925603,0.5070628349483013,0.2422787493467331,0.576856586933136,0.2422317238897085,1.151893527507782,0.1802385300397873,0.0029946833511348813,12.452328724060687
90,1.2160650491714478,1.180509328842163,1.1823498010635376,1.178723931312561,0.6501064647075742,0.31261542352826094,0.7465177185313646,0.3039225019341291,1.1434431990911795,0.180382635877576,0.003076819348322271,8.96507491614066,0.5069336003065109,0.24221103951334955,0.5767050576210022,0.2421638999134302,1.1521849048137665,0.1805276870727539,0.002996236003236845,12.45552931078172
91,1.2168864011764526,1.180781602859497,1.1826223134994507,1.1790021657943726,0.6521755255932031,0.3142399593841198,0.7473104429799456,0.3054508348537046,1.143669699513635,0.18066678022922472,0.0030928038204153783,8.951501945065468,0.5068110929429531,0.2421468310803175,0.576561461687088,0.2420995768904686,1.1524613571166993,0.18080203235149384,0.0029977069003507494,12.458565951139592
92,1.2176326513290405,1.1810293197631836,1.182868480682373,1.179248571395874,0.6483408936927485,0.3092500340453414,0.7512093907178834,0.30003662494032884,1.1462636673173239,0.1809252164391584,0.0030622335359302543,9.060923436031308,0.5067000511288643,0.24208862513303755,0.5764314210414887,0.2420412716269493,1.1527100229263305,0.18104879558086395,0.0029990417370572686,12.46131988755243
93,1.2183421850204468,1.1812641620635986,1.1831036806106567,1.1794846057891846,0.648662636792937,0.31109686646350593,0.7471085634342459,0.30161229382420696,1.145383331664773,0.1811618882902833,0.0030527744363711843,9.005830237173278,0.5065944203734398,0.24203322306275368,0.5763077229261399,0.24198577024042606,1.1529471945762635,0.18128415942192078,0.0030003122054040434,12.463942275800378
94,1.2190008163452148,1.1814830303192139,1.1833208799362183,1.1797024011611938,0.648102615461793,0.3098982939886492,0.7488349267216616,0.3008246350773545,1.145987293054891,0.18139116829910942,0.003083554713791886,9.021625459889883,0.5064964166283608,0.2419818114489317,0.5761930137872696,0.24193426772952079,1.1531668269634248,0.181502103805542,0.003001491109607741,12.466376547168423
95,1.2196208238601685,1.1816896200180054,1.1835254430770874,1.1799073219299316,0.6495373463907907,0.31079922599154847,0.7499340994413509,0.3020014069801153,1.1458144104757975,0.18160302365242048,0.003097759133345599,9.042378907937037,0.5064041592180729,0.24193339198827743,0.5760850715637207,0.2418857652693987,1.1533737814426421,0.1817074716091156,0.0030026014428585768,12.468669979415852
96,1.2201985120773315,1.181879997253418,1.1837166547775269,1.1800999641418457,0.6495167141736939,0.3114703198851541,0.7480868309043175,0.302557110786438,1.1458835047344829,0.1818003148533577,0.0031108518434298594,9.010130989695831,0.5063181649148464,0.24188826084136963,0.5759844917058945,0.24184055447578431,1.1535666716098785,0.18189887702465057,0.003003636164357886,12.470808407666683
97,1.2207449674606323,1.1820626258850098,1.1838970184326172,1.1802828311920166,0.6510804375243742,0.3134784878686417,0.7466691462106483,0.3042661119685617,1.1446773354397264,0.18199250465908715,0.0031088863006727987,8.94106102762555,0.5062367509305478,0.24184550829231738,0.5758893126249314,0.24179773032665253,1.1537500381469727,0.18208083510398865,0.0030046158714685588,12.47283471360075
98,1.221238374710083,1.1822259426116943,1.1840596199035645,1.1804463863372803,0.64759752986043,0.30962568868038265,0.7483330466026483,0.3004215782464937,1.1455482715784118,0.18216019938158434,0.003118347671684311,9.063257713173073,0.506163373887539,0.24180696606636048,0.5758035278320313,0.24175911970436573,1.1539144694805146,0.18224398791790009,0.0030054995941463858,12.474662105307575
99,1.2216931581497192,1.1823753118515015,1.1842097043991089,1.180598497390747,0.6478048795184423,0.3099903630655865,0.7478506128455318,0.30078407463639284,1.1467164449913556,0.18231923687596654,0.0030398991968764296,9.039894567961406,0.5060956878960132,0.24177142553031444,0.5757244509458542,0.24172351479530335,1.1540661644935608,0.18239450454711914,0.0030063142452854664,12.476347628523435
100,1.2221174240112305,1.1825156211853027,1.184349775314331,1.1807405948638916,0.6499736419943876,0.3117965690271799,0.748389815175256,0.3027113384978716,1.1459484155787978,0.1824651748635048,0.003054595736483502,8.998779192498285,0.5060325339436531,0.24173823796212673,0.5756506699323655,0.24169026896357537,1.1542080879211425,0.1825353354215622,0.0030070747947320343,12.477921777272531
101,1.222497820854187,1.182640790939331,1.1844749450683594,1.1808669567108154,0.6487636164177296,0.3108742115802543,0.7478760529396146,0.3014888997341311,1.1470612744952358,0.1825967543693476,0.0030734153697267175,9.006716684124443,0.5059759996831417,0.24170852445065974,0.5755846154689789,0.24166050106287001,1.1543346285820006,0.18266090750694275,0.0030077560408972204,12.47933176124291
102,1.2228461503982544,1.1827560663223267,1.1845897436141968,1.1809825897216797,0.6502901329550632,0.3120023282461388,0.7486362575098525,0.30272387297347536,1.1466662869897,0.18271863841733268,0.0030723376982022335,8.973745646120896,0.5059241679310799,0.24168129175901412,0.5755241191387177,0.24163322187960148,1.154450775384903,0.18277613818645477,0.003008380375104025,12.480624053987647
103,1.2231589555740356,1.182858943939209,1.1846927404403687,1.1810863018035889,0.647725006868673,0.3104069449527319,0.7464877103650293,0.30130625065676003,1.1471085271169974,0.18282596333775408,0.003046954849323388,9.038883158145827,0.5058776840567589,0.24165685087442398,0.575469828248024,0.24160873427987098,1.1545547723770142,0.18287932872772217,0.003008940772851929,12.481784135049761
104,1.2234537601470947,1.1829571723937988,1.1847901344299316,1.1811858415603638,0.651632470100425,0.314472820349904,0.7453196180421252,0.30538592296977374,1.1451614609984464,0.18292918957250062,0.0031019426059237746,8.916750998800177,0.5058337527513505,0.24163374714553357,0.5754185456037522,0.2415855910629034,1.1546539282798767,0.18297772109508514,0.0030094700830522927,12.482880945703196
105,1.2237133979797363,1.1830438375473022,1.1848759651184082,1.181272029876709,0.6488436862479808,0.3113430390177771,0.7467454914436784,0.3022785212757976,1.1469167387762735,0.18302117946536042,0.003080946134760716,8.998839049069883,0.5057950963079929,0.2416134211421013,0.5753734350204468,0.24156523175537586,1.1547408246994018,0.18306395411491394,0.003009936090093106,12.483845951801054
106,1.2239443063735962,1.1831209659576416,1.1849522590637207,1.1813485622406006,0.6477998467378838,0.30961835990811504,0.7487862234891847,0.3005223305419434,1.1469153013340263,0.1831019226201745,0.003129132833808314,9.041386560230325,0.5057607442140579,0.24159534864127635,0.5753333389759063,0.24154712505638598,1.154818083047867,0.1831406056880951,0.003010350572876632,12.484704219714011
107,1.2241538763046265,1.183190941810608,1.1850216388702393,1.1814191341400146,0.6506090004776799,0.3125057102635849,0.7480239202809889,0.30340026613584786,1.1470769269521846,0.18317683300999707,0.0030724208119736855,8.958878542202118,0.5057294979691506,0.24157891795039177,0.5752968972921372,0.24153066299855708,1.1548886072635651,0.1832105815410614,0.0030107271077577024,12.485484609154247
108,1.2243292331695557,1.1832488775253296,1.1850794553756714,1.1814765930175781,0.6494408450847449,0.311697056127149,0.7472360993540564,0.30283223352459976,1.1469064091527186,0.18323871961166693,0.0031017238831927262,8.99055393184028,0.5057034291326999,0.2415652147680521,0.5752664935588837,0.2415169384330511,1.1549467957019806,0.18326830863952637,0.003011041443096474,12.486135374271447
109,1.2244873046875,1.1833016872406006,1.1851317882537842,1.1815290451049805,0.650563097277353,0.31237889029258903,0.7482733650262966,0.30321082871320637,1.146869450114494,0.18329419871402342,0.0030567009221264267,8.952380354232446,0.5056799252331257,0.2415528368204832,0.5752390497922897,0.24150453723967075,1.15499972820282,0.18332085013389587,0.003011325417319313,12.486723468815454
110,1.224625587463379,1.183347463607788,1.1851774454116821,1.1815756559371948,0.64741904375165,0.3096230943189111,0.7478216415227845,0.30047530802183375,1.1474893176278402,0.18334412522787272,0.003093621532465223,9.0422950640045,0.5056593123078347,0.2415420001745224,0.5752150297164917,0.24149368040263652,1.1550461113452912,0.18336686491966248,0.003011573631083593,12.487238186646104
111,1.224745273590088,1.1833871603012085,1.185217022895813,1.1816160678863525,0.6505874547847482,0.31300154900134997,0.7466538382130999,0.30389107503863266,1.146215752113697,0.18338657066572545,0.0030833235197310705,8.977329906752823,0.5056414836645127,0.24153261959552766,0.575194228887558,0.2414842791110277,1.1550863134860991,0.1834067553281784,0.0030117885675281287,12.487683895533534
112,1.2248449325561523,1.1834203004837036,1.185250163078308,1.1816489696502686,0.6467176322327104,0.3085128110508586,0.7490767718747605,0.2992016666157301,1.1483528627905735,0.1834230339804361,0.0030747842893740812,9.055013331324783,0.5056266736984253,0.2415248180925846,0.5751769268512725,0.24147646769881248,1.155119650363922,0.18343982100486755,0.0030119676142930985,12.488054660857795
113,1.2249317169189453,1.1834492683410645,1.1852788925170898,1.181678056716919,0.6482263560905013,0.31084399271843044,0.7465693035791087,0.3016525385684745,1.1468134342237961,0.18345344326523846,0.0031031616801006157,8.996842290588342,0.5056137315928936,0.24151801481842994,0.5751618540287018,0.241469649001956,1.1551487851142883,0.1834687441587448,0.0030121235665865245,12.488377940495802
114,1.2250021696090698,1.183472752571106,1.1853022575378418,1.1817013025283813,0.6474014714706776,0.3092499226331711,0.7488112421922906,0.29996370108321657,1.1476634976475737,0.18348041540661522,0.00307546750111722,9.057977390441778,0.5056032392382622,0.24151249706745148,0.575149627327919,0.2414641224592924,1.1551723432540895,0.18349210917949677,0.0030122501438017936,12.488640039954827
115,1.2250618934631348,1.183492660522461,1.1853221654891968,1.1817209720611572,0.6503077087014221,0.31183008589716843,0.7490289758804233,0.3029490264002667,1.1474223497302034,0.1835015097329783,0.003105320009337955,8.992831489814346,0.505594342648983,0.24150781653821468,0.5751392477750779,0.24145944111049175,1.1551923191547393,0.18351194262504578,0.0030123575299512593,12.488862275510717
116,1.225112795829773,1.1835098266601562,1.185339093208313,1.1817381381988525,0.648510801237683,0.3111278674630232,0.7464489285335985,0.30224058950363203,1.1467641037563945,0.18352049225291542,0.003123730282992298,9.00970202470591,0.5055867552757263,0.24150382049381733,0.5751303905248641,0.2414554315060377,1.1552095544338226,0.18352901935577393,0.0030124491429887714,12.489052286317804
117,1.2251540422439575,1.1835235357284546,1.1853528022766113,1.1817518472671509,0.6494231643371804,0.3112151354204777,0.7484790419423303,0.302226718948331,1.1483546287514443,0.18353608839733657,0.0030739601284568738,9.02323267755365,0.5055806240439416,0.2415005896985531,0.5751232397556305,0.24145219333469867,1.1552233624458312,0.18354272842407227,0.0030125232588034123,12.48920585640662
118,1.2251888513565063,1.183535099029541,1.1853644847869873,1.1817635297775269,0.648963705051777,0.3108677685607311,0.7483346164226532,0.3016035650358644,1.1480065736659737,0.18354855443156043,0.0030707837526448246,8.989506268172356,0.5055754339694977,0.24149785578250885,0.5751171737909317,0.2414494591206312,1.1552350974082948,0.18355438113212585,0.003012585928663611,12.48933569340249
119,1.225219488143921,1.1835452318191528,1.1853746175765991,1.1817736625671387,0.6471146532269412,0.30863320013118345,0.7497788986494375,0.29921363536701645,1.1479073055954867,0.1835594950027244,0.003072244509090778,9.052363080007213,0.5055708706378936,0.24149546071887015,0.5751118642091751,0.2414470548927784,1.1552453112602235,0.18356451392173767,0.0030126409407239406,12.489449664571655
120,1.2252475023269653,1.1835546493530273,1.1853840351104736,1.1817830801010132,0.6501446986614272,0.31232111502525417,0.7473055581713832,0.30349585795125295,1.14626273582148,0.18356911612804547,0.0031583301322318093,8.989700518647618,0.5055667090415955,0.24149326033890248,0.5751069921255112,0.24144485153257847,1.1552548038959503,0.18357393145561218,0.0030126914381980894,12.48955423555207
