epoch,train_total,train_l1,train_ssim,train_color,train_attn,train_smooth_enh,val_total,val_l1,val_ssim,val_color,val_attn,val_smooth_enh,val_psnr,lambda
109,0.661237625881683,0.3201584136763284,0.7605014387951341,0.3127197862364525,0.9647744471250579,0.0028375399320624594,0.5255963096022606,0.25270996324718,0.6018572568893432,0.25267737828195097,0.9711485415697098,0.0027546734095085412,11.976730695294805,1.222728967666626
110,0.660200263871703,0.31877425780823065,0.7616203455037849,0.3114836060030516,0.9650317326534626,0.0027878883749593137,0.5255823610723018,0.2527033160626888,0.6018402934074402,0.25267072699964044,0.9711485415697098,0.002754825546871871,11.97702336203835,1.2228636741638184
111,0.6611884506635888,0.31994197240402533,0.7609469869802165,0.31259666348612586,0.9647414448649384,0.0028303872149567618,0.525570019185543,0.25269743412733076,0.6018252688646316,0.2526648361980915,0.9711485415697098,0.0027549601602368055,11.977282349317159,1.2229828834533691
112,0.6596748052641402,0.31799220865549044,0.7624358021935751,0.3105881196814914,0.9649512941061065,0.0028181138453831855,0.5255596759915352,0.2526925105601549,0.6018127030134202,0.2526599066704512,0.9711485415697098,0.002755072774598375,11.977499123103199,1.2230826616287231
113,0.661564955184626,0.3206190880994464,0.7601090330024098,0.31304538735123566,0.96497866234114,0.0027887530226888527,0.5255506128072739,0.2526881931722164,0.6018016773462296,0.25265558309853076,0.9711485415697098,0.002755171573953703,11.977689198144503,1.2231701612472534
114,0.6608304118001184,0.31973466259795563,0.760581853084786,0.3125963018730629,0.9643402952094411,0.0028321293891992332,0.5255431494116783,0.2526846357434988,0.6017925983667374,0.25265202328562736,0.9711485415697098,0.002755253040231764,11.977845968805775,1.2232422828674316
115,0.6613629754892615,0.32022888455973114,0.7605466267397237,0.3132492723160012,0.9645876835945041,0.002804395672323745,0.5255368714034557,0.25268164463341236,0.6017849749326706,0.2526490283757448,0.9711485415697098,0.0027553214167710394,11.977977487913886,1.2233028411865234
116,0.6621419815130012,0.3215256439045418,0.75911115491113,0.3140026674021122,0.9639584713203962,0.002841540023435427,0.5255315582454204,0.25267910957336426,0.601778512597084,0.25264649152755736,0.9711485415697098,0.0027553794294362887,11.97808913309742,1.2233542203903198
117,0.659864580908487,0.31907684910436007,0.7599959234858669,0.31160277266835057,0.9647652215735857,0.002839528492565245,0.525527185946703,0.25267702646553514,0.6017731928825378,0.2526444060355425,0.9711485415697098,0.0027554270660039037,11.978180871294798,1.2233964204788208
118,0.6631747248560883,0.32226592284995453,0.7596635825412218,0.3149052782114162,0.9638050753016805,0.0028528261992019103,0.5255235297977925,0.2526752872020006,0.6017687445878983,0.2526426651328802,0.9711485415697098,0.002755466939415783,11.978257482043295,1.2234317064285278
119,0.6616777722225633,0.32004180758498435,0.7618973504665286,0.31281546711228614,0.9640699978484664,0.002829431562933551,0.5255202828347683,0.25267373748123645,0.601764799952507,0.2526411145925522,0.9711485415697098,0.0027555023063905535,11.978325648850198,1.2234630584716797
120,0.6609233732140342,0.3197120800614357,0.7608963542206343,0.3124117466599442,0.9644966451234596,0.002858497137420399,0.5255173660814763,0.2526723513752222,0.6017612487077713,0.2526397255808115,0.9711485415697098,0.0027555340761318803,11.978386809892665,1.2234911918640137
