image,DecomNetRetinexTapetum,DecomNetRetinexTapetumRGB,RetinexNet,RetinexTapetum,RetinexTapetumRGB
00720.png,9.680405616760254,9.928230285644531,0.12584844,54.91255569458008,52.6204719543457
00721.png,11.424654006958008,10.328723907470703,0.14013325,55.531944274902344,53.307411193847656
00722.png,32.15966033935547,30.200849533081055,0.21716407,36.36946487426758,32.69247055053711
00723.png,31.75844383239746,29.388105392456055,0.21708123,35.71448516845703,31.96979522705078
00724.png,29.302339553833008,26.94090461730957,0.21003987,41.04948806762695,38.19578552246094
00725.png,30.266393661499023,27.825965881347656,0.21334243,40.16629409790039,37.224552154541016
00726.png,32.56266784667969,30.31529426574707,0.22347276,36.6641845703125,32.3787956237793
00727.png,31.583911895751953,30.161571502685547,0.21917826,37.82650375366211,33.65302276611328
00728.png,31.60224151611328,30.17963409423828,0.21903285,37.95403289794922,33.80645751953125
00729.png,38.86170959472656,34.6544189453125,0.22592042,27.6110782623291,21.17862319946289
00730.png,40.014896392822266,36.16107940673828,0.23075931,28.254638671875,21.88039779663086
00731.png,22.196786880493164,19.62869644165039,0.15524659,44.72527313232422,39.580501556396484
00732.png,22.980558395385742,20.447261810302734,0.16084427,45.549922943115234,40.481441497802734
00733.png,20.514162063598633,17.64007568359375,0.13480751,46.0139045715332,40.88823699951172
00734.png,20.388235092163086,17.64065933227539,0.13385476,45.55912399291992,40.39517593383789
00735.png,29.597686767578125,28.66443634033203,0.1515864,54.99364471435547,50.845821380615234
00736.png,29.403865814208984,28.499006271362305,0.151139,55.0168342590332,50.867156982421875
00737.png,17.609601974487305,13.693327903747559,0.1385969,54.962955474853516,50.543487548828125
00738.png,17.91448211669922,14.28885555267334,0.14381067,56.44875717163086,52.174964904785156
00739.png,19.02701187133789,23.767261505126953,0.11031543,82.26762390136719,80.62433624267578
00740.png,19.15643882751465,23.875534057617188,0.11080124,82.39356994628906,80.76355743408203
00741.png,15.470542907714844,11.009513854980469,0.12708543,59.336883544921875,55.669044494628906
00742.png,25.45861053466797,26.01816177368164,0.10817545,87.10694122314453,86.18213653564453
00743.png,19.701669692993164,15.473491668701172,0.1523199,53.1754150390625,49.309349060058594
