image,model,psnr,ssim,mae,mse,rmse,lpips
00729.png,DecomNetRetinexTapetumRGB,16.817599171448332,0.78582792547622,34.6544189453125,1353.070556640625,36.784107392196226,0.32265332341194153
00730.png,DecomNetRetinexTapetumRGB,16.465370052611576,0.7824644354685506,36.16107940673828,1467.382568359375,38.30642985660991,0.3271879553794861
00731.png,DecomNetRetinexTapetumRGB,21.07634286046796,0.791896415697482,19.62869644165039,507.51171875,22.528020746394922,0.342390239238739
00732.png,DecomNetRetinexTapetumRGB,20.73685298584193,0.7934167559460273,20.447261810302734,548.7759399414062,23.425967214640387,0.34751445055007935
00733.png,DecomNetRetinexTapetumRGB,21.12550691704771,0.802531162624918,17.64007568359375,501.7988586425781,22.400867363621842,0.3257983922958374
00734.png,DecomNetRetinexTapetumRGB,21.108821140748965,0.8016180620486315,17.64065933227539,503.7304992675781,22.44394125967135,0.32623767852783203
00735.png,DecomNetRetinexTapetumRGB,17.13748752456237,0.7175551245824895,28.66443634033203,1256.9893798828125,35.45404602979486,0.4809122383594513
00736.png,DecomNetRetinexTapetumRGB,17.184170067126004,0.7230738670677791,28.499006271362305,1243.55029296875,35.26400846427913,0.4808162450790405
00737.png,DecomNetRetinexTapetumRGB,22.869704789383853,0.7818660571046224,13.693327903747559,335.82257080078125,18.325462362537575,0.42390960454940796
00738.png,DecomNetRetinexTapetumRGB,22.848885085905152,0.7933857743886122,14.28885555267334,337.43634033203125,18.36944039245701,0.4141027331352234
00739.png,DecomNetRetinexTapetumRGB,19.30881222912037,0.8061650586069673,23.767261505126953,762.4285278320312,27.612108355430436,0.37861180305480957
00740.png,DecomNetRetinexTapetumRGB,19.270362539270614,0.8050873393521688,23.875534057617188,769.2085571289062,27.73460937400969,0.3821965754032135
00741.png,DecomNetRetinexTapetumRGB,25.535308379314895,0.8364283684591726,11.009513854980469,181.78143310546875,13.482634501664307,0.28787901997566223
00742.png,DecomNetRetinexTapetumRGB,19.036535246281613,0.7805302677560744,26.01816177368164,811.7584838867188,28.491375605377826,0.3974275290966034
00743.png,DecomNetRetinexTapetumRGB,22.242230510834318,0.8158936159112247,15.473491668701172,388.0228576660156,19.698295806135505,0.367428719997406
00744.png,DecomNetRetinexTapetumRGB,26.31261231764674,0.8335002851660738,8.864533424377441,151.99143981933594,12.328480839881934,0.340621680021286
00745.png,DecomNetRetinexTapetumRGB,16.661451353675176,0.6749299605022906,31.313566207885742,1402.6044921875,37.45136168669305,0.46959415078163147
00746.png,DecomNetRetinexTapetumRGB,16.680861170681524,0.6700867183649256,31.21231460571289,1396.349853515625,37.36776489858104,0.4766342043876648
00747.png,DecomNetRetinexTapetumRGB,24.851485933440678,0.8435071154560038,10.690886497497559,212.7804718017578,14.586996668326137,0.29420438408851624
00748.png,DecomNetRetinexTapetumRGB,25.025906964301704,0.849167116470891,10.361346244812012,204.4041290283203,14.296997203200409,0.29065147042274475
00749.png,DecomNetRetinexTapetumRGB,21.82389851912881,0.8151152487988079,15.229042053222656,427.25830078125,20.670227400327505,0.355619341135025
00750.png,DecomNetRetinexTapetumRGB,22.861079356142856,0.8205185115659585,12.550639152526855,336.4902038574219,18.343669312801676,0.3215085566043854
00751.png,DecomNetRetinexTapetumRGB,26.05914057993575,0.8474905547261823,9.896252632141113,161.12625122070312,12.69355156056425,0.3365495204925537
00752.png,DecomNetRetinexTapetumRGB,24.24105170518179,0.8391884271147094,11.899237632751465,244.892333984375,15.64903619985509,0.3525691628456116
00753.png,DecomNetRetinexTapetumRGB,20.09052256527886,0.8140945714913815,24.147844314575195,636.8367309570312,25.235624243458517,0.3857140839099884
00754.png,DecomNetRetinexTapetumRGB,20.216148461350862,0.8162320537989401,23.76810073852539,618.67919921875,24.873262737701904,0.3853406012058258
00755.png,DecomNetRetinexTapetumRGB,32.044847350617786,0.8562292911556454,4.715204238891602,40.60650634765625,6.3723234653975505,0.4031762182712555
00756.png,DecomNetRetinexTapetumRGB,31.999184961733715,0.8528361051422498,4.732523441314697,41.035701751708984,6.405911469237534,0.40315085649490356
00757.png,DecomNetRetinexTapetumRGB,22.301356253778714,0.8245958574920133,15.053976058959961,382.7760314941406,19.56466282597634,0.38327911496162415
00758.png,DecomNetRetinexTapetumRGB,19.857795702280473,0.7988968404481135,20.041833877563477,671.89404296875,25.92091902245655,0.38022300601005554
00759.png,DecomNetRetinexTapetumRGB,20.225351000283712,0.7257610243470228,20.503393173217773,617.36962890625,24.846923932476027,0.3364599645137787
00760.png,DecomNetRetinexTapetumRGB,20.340219649832378,0.7500798121713018,20.428796768188477,601.2545776367188,24.52049301373687,0.3349689543247223
00761.png,DecomNetRetinexTapetumRGB,22.16944400266609,0.8495855124964756,15.559002876281738,394.580810546875,19.864058259753342,0.27422910928726196
00762.png,DecomNetRetinexTapetumRGB,21.962295168082512,0.8492075768796581,15.920220375061035,413.8575134277344,20.343488231562805,0.2758610248565674
00763.png,DecomNetRetinexTapetumRGB,16.308466292315384,0.7668236920763053,38.46711730957031,1521.3660888671875,39.004693164633245,0.3479458689689636
00764.png,DecomNetRetinexTapetumRGB,16.758352287568037,0.7738147987508289,36.24905014038086,1371.65576171875,37.03587128337539,0.3660834729671478
00765.png,DecomNetRetinexTapetumRGB,17.948134362469986,0.6990277092735105,21.00528907775879,1042.958251953125,32.29486417300938,0.4809337854385376
00766.png,DecomNetRetinexTapetumRGB,17.959639395407194,0.7044829677511353,21.076719284057617,1040.198974609375,32.252115816010814,0.4788282513618469
00767.png,DecomNetRetinexTapetumRGB,16.751507362697268,0.7266922160159103,28.573183059692383,1373.8193359375,37.065068945538194,0.27966487407684326
00768.png,DecomNetRetinexTapetumRGB,15.19603482632653,0.6502163050308535,34.649234771728516,1965.517333984375,44.33415538819224,0.3181211054325104
00769.png,DecomNetRetinexTapetumRGB,19.709895784230223,0.7949432435661622,22.02212905883789,695.1696166992188,26.36606942073882,0.39163991808891296
00770.png,DecomNetRetinexTapetumRGB,19.665022961350456,0.7936943535631104,22.20305061340332,702.3895874023438,26.502633593708076,0.39365461468696594
00771.png,DecomNetRetinexTapetumRGB,20.976109562831915,0.6186193102954735,20.04610252380371,519.361083984375,22.78949503574783,0.46377092599868774
00772.png,DecomNetRetinexTapetumRGB,21.41039356205292,0.6304976347940238,18.622161865234375,469.9384765625,21.678064409962897,0.46503278613090515
00773.png,DecomNetRetinexTapetumRGB,20.60233583238038,0.8512639289727227,19.79170799255371,566.03955078125,23.79158571388738,0.3155331611633301
00774.png,DecomNetRetinexTapetumRGB,21.22827239941232,0.8572781170789865,18.320348739624023,490.0643615722656,22.13739735317288,0.3113614618778229
00775.png,DecomNetRetinexTapetumRGB,20.51836883742488,0.7140298295437768,17.214027404785156,577.0899047851562,24.02269561862607,0.40195682644844055
00776.png,DecomNetRetinexTapetumRGB,20.710619127582586,0.7190032872017097,17.095169067382812,552.1008911132812,23.496827256318696,0.3943115174770355
00777.png,DecomNetRetinexTapetumRGB,18.574350300674148,0.6829796296703113,22.44090461730957,902.9118041992188,30.048490880562017,0.43099674582481384
00778.png,DecomNetRetinexTapetumRGB,18.387210200759377,0.6792665539597342,23.407928466796875,942.6692504882812,30.702919250264806,0.43208205699920654
00779.png,DecomNetRetinexTapetumRGB,20.723885762782807,0.7905409467153741,19.739065170288086,550.4169311523438,23.460966117198662,0.34672003984451294
00780.png,DecomNetRetinexTapetumRGB,20.709192458027527,0.7911428369197697,19.76618003845215,552.2822875976562,23.50068696012217,0.34391409158706665
00781.png,DecomNetRetinexTapetumRGB,16.904022025329827,0.6793906278446397,23.449838638305664,1326.4111328125,36.41992768818329,0.5390027165412903
00782.png,DecomNetRetinexTapetumRGB,16.915501304551576,0.6876144860834339,23.409854888916016,1322.9097900390625,36.371826872444316,0.5368929505348206
00783.png,DecomNetRetinexTapetumRGB,16.91280114753851,0.6877552645610449,23.418210983276367,1323.7325439453125,36.383135433127705,0.5345078706741333
00784.png,DecomNetRetinexTapetumRGB,14.91214286059683,0.6030509209677035,36.23580551147461,2098.292724609375,45.80712526026246,0.5629891753196716
00785.png,DecomNetRetinexTapetumRGB,14.895871559015703,0.5992076092908999,36.26509475708008,2106.1689453125,45.89301630218371,0.5637723207473755
00786.png,DecomNetRetinexTapetumRGB,14.897561871552202,0.6028919518679984,36.34141540527344,2105.349365234375,45.88408618719975,0.56635582447052
00787.png,DecomNetRetinexTapetumRGB,18.969085087299902,0.6941420556786885,25.152883529663086,824.4642944335938,28.71348628142521,0.455477774143219
00788.png,DecomNetRetinexTapetumRGB,18.577579945308504,0.6835670388261725,26.421630859375,902.2406005859375,30.037320129897367,0.4633049964904785
00789.png,DecomNetRetinexTapetumRGB,18.613892597905267,0.6849284134886721,26.24802017211914,894.7281494140625,29.912006776778828,0.45921245217323303
