image,DecomNetRetinexTapetum,DecomNetRetinexTapetumRGB,RetinexNet,RetinexTapetum,RetinexTapetumRGB
00732.png,0.803138759546,0.7934167559460273,0.7547510838412116,0.7102862606201293,0.7453587948854814
00733.png,0.8046899076399375,0.802531162624918,0.7387317321294109,0.7014063488020085,0.7319916020361781
00734.png,0.8030579121447259,0.8016180620486315,0.7407208648041332,0.705546293732708,0.7358668904323299
00735.png,0.7353927697480939,0.7175551245824895,0.6463563048472553,0.5294822437630123,0.5665221491158632
00736.png,0.7461365612173028,0.7230738670677791,0.6544781555286027,0.5353454945679329,0.5731093039210046
00737.png,0.797054605568614,0.7818660571046224,0.7556229401234914,0.6034640428894477,0.6389020242261065
00738.png,0.8076126971923762,0.7933857743886122,0.750397261561898,0.5893179857372717,0.6248013060776111
00739.png,0.8216743539921113,0.8061650586069673,0.6200425205685607,0.21007197807784664,0.22623165545484522
00740.png,0.8204370169366343,0.8050873393521688,0.6171428879345117,0.20773772980917507,0.22362850349148478
00741.png,0.8339830318912763,0.8364283684591726,0.7087847494873291,0.5224924399668956,0.5501466369764153
00742.png,0.7839437118309798,0.7805302677560744,0.5318892451494457,0.12624861841082782,0.13698532533263558
00743.png,0.8205384955559402,0.8158936159112247,0.725608438021153,0.5548465804969052,0.5835474112924656
00744.png,0.8422113007572299,0.8335002851660738,0.7005408988381956,0.3908738386644653,0.41812014989419355
00745.png,0.6856261088211593,0.6749299605022906,0.6590487408125818,0.49541029062184655,0.5269238074410639
00746.png,0.6794809867886821,0.6700867183649256,0.646493792726373,0.48768376444466144,0.5183065002505455
00747.png,0.8450441130534778,0.8435071154560038,0.6833079006399464,0.40538922931377375,0.438879533737282
00748.png,0.8514766718628642,0.849167116470891,0.695803059300718,0.4155120139723243,0.4498482203890178
00749.png,0.8197757440703244,0.8151152487988079,0.6505857999017955,0.35621436575911997,0.3829240792466198
00750.png,0.8225753086389261,0.8205185115659585,0.6207202378412467,0.31069602490174725,0.3347257614613119
00751.png,0.8447392191457256,0.8474905547261823,0.6222953803057328,0.2875661027765513,0.3107776437488167
00752.png,0.8366148886340126,0.8391884271147094,0.6142727572681764,0.3289060942119217,0.3541423554622353
00753.png,0.8123818036422543,0.8140945714913815,0.5921998741656473,0.4018337946565664,0.42906778296002174
00754.png,0.8141055203281263,0.8162320537989401,0.5930965495337596,0.3991649230662351,0.4264065919818442
00755.png,0.8562122651990882,0.8562292911556454,0.563256413396984,0.19574965761245933,0.21266129189422642
00756.png,0.8527447747135021,0.8528361051422498,0.5546278195592941,0.1899653093224479,0.2061494679237829
00757.png,0.8287761031946183,0.8245958574920133,0.6065675561267722,0.23383563678095284,0.25501408353352945
00758.png,0.8116265255505262,0.7988968404481135,0.6041517484217453,0.26546129012141867,0.2880267714199662
00759.png,0.7344967447559125,0.7257610243470228,0.6342992761558429,0.547610490403629,0.5788896259292282
00760.png,0.7593800630760136,0.7500798121713018,0.6476955268404704,0.5553997651473589,0.5885504583949385
00761.png,0.8558463947965299,0.8495855124964756,0.6062100271489311,0.38336491445914583,0.40916558615043847
00762.png,0.8565002163830417,0.8492075768796581,0.6042166786001002,0.37411707860812754,0.39979038952672435
00763.png,0.759108791789937,0.7668236920763053,0.5808230601118846,0.5468917878846381,0.575084682291826
00764.png,0.7795046732656669,0.7738147987508289,0.60510244790955,0.49731877483609965,0.5246016608603833
00765.png,0.7225117538742295,0.6990277092735105,0.669881728326283,0.3430450088524329,0.3821954774968612
00766.png,0.7296312899886731,0.7044829677511353,0.6810883835690538,0.348077799653909,0.38797380730019637
00767.png,0.7302238125082448,0.7266922160159103,0.5082499664425854,0.1457126142324928,0.15704150991585145
00768.png,0.6740999491136591,0.6502163050308535,0.5187166405524657,0.17920277085815992,0.19307453849961395
00769.png,0.7902671276165738,0.7949432435661622,0.5363516044628932,0.3983148726128578,0.4241811984405344
00770.png,0.7889769753161523,0.7936943535631104,0.5343221293598678,0.39940535295342366,0.4251661573284526
00771.png,0.6176216997993168,0.6186193102954735,0.5076139397164021,0.4212866559724027,0.44788556067945545
00772.png,0.6550635274466327,0.6304976347940238,0.5871191124797401,0.5054092835687216,0.5386262667333434
00773.png,0.8643087717187713,0.8512639289727227,0.6507677608883938,0.20542415711968623,0.22451811714157552
00774.png,0.8629860798720679,0.8572781170789865,0.630740419784383,0.19421768338494225,0.21218421560219788
00775.png,0.7337312639440033,0.7140298295437768,0.6827490201219327,0.3969465452656326,0.4335278382844557
00776.png,0.7376624855729855,0.7190032872017097,0.6662321915078314,0.3820685875458891,0.41745354892833014
00777.png,0.7024574058429236,0.6829796296703113,0.6174187634972766,0.195757243788541,0.21683326109662301
00778.png,0.7025553149542648,0.6792665539597342,0.6244889838546867,0.189995087217763,0.2111028271676513
00779.png,0.7749059688491616,0.7905409467153741,0.6650693472193174,0.426628193715704,0.45567308816691526
00780.png,0.7757282961689168,0.7911428369197697,0.665942119143431,0.42124722386930175,0.45028041991247036
00781.png,0.707008113349564,0.6793906278446397,0.6922747671573867,0.38228273162623694,0.42150351613344167
00782.png,0.7173642877144166,0.6876144860834339,0.7124782477065484,0.3911470767921428,0.4318299738251173
00783.png,0.7174844547113383,0.6877552645610449,0.7115722107179568,0.3912248577275999,0.4318223337601786
00784.png,0.6321973942570199,0.6030509209677035,0.6574961812343697,0.14083494820335107,0.15802043738158952
00785.png,0.6283662269447757,0.5992076092908999,0.6495225045484069,0.1390752943626244,0.15599256575287584
00786.png,0.6322833429051946,0.6028919518679984,0.6604885967257225,0.1411325421127999,0.15839245824638853
00787.png,0.7174367662982899,0.6941420556786885,0.5794117140944335,0.1066055243046818,0.11798009874394196
00788.png,0.7070534226104855,0.6835670388261725,0.5750756573548438,0.10278262494015315,0.11376028551587092
00789.png,0.7085275058066908,0.6849284134886721,0.5749593126248239,0.10370887048746928,0.11478409815152417
